id,actor_id,year,energy_consumption_EJ
BP_review2022:energy-consumption:EG:1970,EG,1970,0.32915386658064516
BP_review2022:energy-consumption:EG:1971,EG,1971,0.33836538095496776
BP_review2022:energy-consumption:EG:1972,EG,1972,0.3754440405979355
BP_review2022:energy-consumption:EG:1973,EG,1973,0.3548618599063225
BP_review2022:energy-consumption:EG:1974,EG,1974,0.40333433864012913
BP_review2022:energy-consumption:EG:1975,EG,1975,0.4474376042965162
BP_review2022:energy-consumption:EG:1976,EG,1976,0.535046544535484
BP_review2022:energy-consumption:EG:1977,EG,1977,0.5805771784701936
BP_review2022:energy-consumption:EG:1978,EG,1978,0.6132737113070967
BP_review2022:energy-consumption:EG:1979,EG,1979,0.6698941384512259
BP_review2022:energy-consumption:EG:1980,EG,1980,0.7619840054787097
BP_review2022:energy-consumption:EG:1981,EG,1981,0.8679432076867097
BP_review2022:energy-consumption:EG:1982,EG,1982,0.9683950164925162
BP_review2022:energy-consumption:EG:1983,EG,1983,1.046924810756129
BP_review2022:energy-consumption:EG:1984,EG,1984,1.141604447632258
BP_review2022:energy-consumption:EG:1985,EG,1985,1.183857996943871
BP_review2022:energy-consumption:EG:1986,EG,1986,1.2107395819767743
BP_review2022:energy-consumption:EG:1987,EG,1987,1.2838687421735486
BP_review2022:energy-consumption:EG:1988,EG,1988,1.302756530900258
BP_review2022:energy-consumption:EG:1989,EG,1989,1.3732838618252905
BP_review2022:energy-consumption:EG:1990,EG,1990,1.4087644891985804
BP_review2022:energy-consumption:EG:1991,EG,1991,1.4271576183028387
BP_review2022:energy-consumption:EG:1992,EG,1992,1.4134537816531612
BP_review2022:energy-consumption:EG:1993,EG,1993,1.4144861879705806
BP_review2022:energy-consumption:EG:1994,EG,1994,1.4876190315745808
BP_review2022:energy-consumption:EG:1995,EG,1995,1.5761542069732906
BP_review2022:energy-consumption:EG:1996,EG,1996,1.6605964928580645
BP_review2022:energy-consumption:EG:1997,EG,1997,1.729801375480387
BP_review2022:energy-consumption:EG:1998,EG,1998,1.8011061919147093
BP_review2022:energy-consumption:EG:1999,EG,1999,1.9327996009340647
BP_review2022:energy-consumption:EG:2000,EG,2000,2.0467203821703226
BP_review2022:energy-consumption:EG:2001,EG,2001,2.13592982627753
BP_review2022:energy-consumption:EG:2002,EG,2002,2.1968777767953176
BP_review2022:energy-consumption:EG:2003,EG,2003,2.325569911374541
BP_review2022:energy-consumption:EG:2004,EG,2004,2.455393795327948
BP_review2022:energy-consumption:EG:2005,EG,2005,2.517899855424263
BP_review2022:energy-consumption:EG:2006,EG,2006,2.6519196152684357
BP_review2022:energy-consumption:EG:2007,EG,2007,2.824485840052323
BP_review2022:energy-consumption:EG:2008,EG,2008,2.994617271537913
BP_review2022:energy-consumption:EG:2009,EG,2009,3.102016840241778
BP_review2022:energy-consumption:EG:2010,EG,2010,3.2224023666517
BP_review2022:energy-consumption:EG:2011,EG,2011,3.3770849583718836
BP_review2022:energy-consumption:EG:2012,EG,2012,3.5107758417410206
BP_review2022:energy-consumption:EG:2013,EG,2013,3.4853187866157405
BP_review2022:energy-consumption:EG:2014,EG,2014,3.4411923386090395
BP_review2022:energy-consumption:EG:2015,EG,2015,3.498193476398863
BP_review2022:energy-consumption:EG:2016,EG,2016,3.6920978968101954
BP_review2022:energy-consumption:EG:2017,EG,2017,3.83724863684594
BP_review2022:energy-consumption:EG:2018,EG,2018,3.8406906738631106
BP_review2022:energy-consumption:EG:2019,EG,2019,3.771680824684634
BP_review2022:energy-consumption:EG:2020,EG,2020,3.541314933972133
BP_review2022:energy-consumption:EG:2021,EG,2021,3.7940497587242645
BP_review2022:energy-consumption:ES:1965,ES,1965,1.2146638073225808
BP_review2022:energy-consumption:ES:1966,ES,1966,1.374489562451613
BP_review2022:energy-consumption:ES:1967,ES,1967,1.4815519633548386
BP_review2022:energy-consumption:ES:1968,ES,1968,1.558869581010753
BP_review2022:energy-consumption:ES:1969,ES,1969,1.7647498515376345
BP_review2022:energy-consumption:ES:1970,ES,1970,1.9035379089462365
BP_review2022:energy-consumption:ES:1971,ES,1971,2.095922428903226
BP_review2022:energy-consumption:ES:1972,ES,1972,2.266424896301076
BP_review2022:energy-consumption:ES:1973,ES,1973,2.4812560514946234
BP_review2022:energy-consumption:ES:1974,ES,1974,2.582522831365592
BP_review2022:energy-consumption:ES:1975,ES,1975,2.6525843473333337
BP_review2022:energy-consumption:ES:1976,ES,1976,2.8343471982473116
BP_review2022:energy-consumption:ES:1977,ES,1977,2.938535681430108
BP_review2022:energy-consumption:ES:1978,ES,1978,2.950665248946237
BP_review2022:energy-consumption:ES:1979,ES,1979,3.1779064744086014
BP_review2022:energy-consumption:ES:1980,ES,1980,3.193258314591398
BP_review2022:energy-consumption:ES:1981,ES,1981,3.2191825140860217
BP_review2022:energy-consumption:ES:1982,ES,1982,3.2176798370752695
BP_review2022:energy-consumption:ES:1983,ES,1983,3.2939048374623656
BP_review2022:energy-consumption:ES:1984,ES,1984,3.346504984763441
BP_review2022:energy-consumption:ES:1985,ES,1985,3.320218438612903
BP_review2022:energy-consumption:ES:1986,ES,1986,3.390091684387097
BP_review2022:energy-consumption:ES:1987,ES,1987,3.5149022001612904
BP_review2022:energy-consumption:ES:1988,ES,1988,3.6712271916451615
BP_review2022:energy-consumption:ES:1989,ES,1989,3.8461957979784946
BP_review2022:energy-consumption:ES:1990,ES,1990,3.8475160765364986
BP_review2022:energy-consumption:ES:1991,ES,1991,3.9834665975429018
BP_review2022:energy-consumption:ES:1992,ES,1992,4.1728611998330045
BP_review2022:energy-consumption:ES:1993,ES,1993,4.037404753249332
BP_review2022:energy-consumption:ES:1994,ES,1994,4.228889757451366
BP_review2022:energy-consumption:ES:1995,ES,1995,4.389875560325708
BP_review2022:energy-consumption:ES:1996,ES,1996,4.559645710881556
BP_review2022:energy-consumption:ES:1997,ES,1997,4.8112022155344265
BP_review2022:energy-consumption:ES:1998,ES,1998,5.043176039352446
BP_review2022:energy-consumption:ES:1999,ES,1999,5.197333614460343
BP_review2022:energy-consumption:ES:2000,ES,2000,5.49949315429577
BP_review2022:energy-consumption:ES:2001,ES,2001,5.752271206737045
BP_review2022:energy-consumption:ES:2002,ES,2002,5.814270196037201
BP_review2022:energy-consumption:ES:2003,ES,2003,6.14473058103505
BP_review2022:energy-consumption:ES:2004,ES,2004,6.369587346353015
BP_review2022:energy-consumption:ES:2005,ES,2005,6.4132098170139855
BP_review2022:energy-consumption:ES:2006,ES,2006,6.505919961740887
BP_review2022:energy-consumption:ES:2007,ES,2007,6.6485752808397915
BP_review2022:energy-consumption:ES:2008,ES,2008,6.46493398013393
BP_review2022:energy-consumption:ES:2009,ES,2009,5.993301434810718
BP_review2022:energy-consumption:ES:2010,ES,2010,6.155576309746202
BP_review2022:energy-consumption:ES:2011,ES,2011,6.039465841841286
BP_review2022:energy-consumption:ES:2012,ES,2012,6.005973583874291
BP_review2022:energy-consumption:ES:2013,ES,2013,5.705607338453736
BP_review2022:energy-consumption:ES:2014,ES,2014,5.599984229721603
BP_review2022:energy-consumption:ES:2015,ES,2015,5.669864062644706
BP_review2022:energy-consumption:ES:2016,ES,2016,5.723907322546576
BP_review2022:energy-consumption:ES:2017,ES,2017,5.789199646244329
BP_review2022:energy-consumption:ES:2018,ES,2018,5.89348885955257
BP_review2022:energy-consumption:ES:2019,ES,2019,5.728983711670198
BP_review2022:energy-consumption:ES:2020,ES,2020,5.18200985660984
BP_review2022:energy-consumption:ES:2021,ES,2021,5.591630176030371
BP_review2022:energy-consumption:FI:1965,FI,1965,0.4154529833811183
BP_review2022:energy-consumption:FI:1966,FI,1966,0.47291450367608595
BP_review2022:energy-consumption:FI:1967,FI,1967,0.49770786468873124
BP_review2022:energy-consumption:FI:1968,FI,1968,0.5401110810904947
BP_review2022:energy-consumption:FI:1969,FI,1969,0.5937137164175483
BP_review2022:energy-consumption:FI:1970,FI,1970,0.6541506827741936
BP_review2022:energy-consumption:FI:1971,FI,1971,0.6716929667311828
BP_review2022:energy-consumption:FI:1972,FI,1972,0.7081583606559141
BP_review2022:energy-consumption:FI:1973,FI,1973,0.7804027539139785
BP_review2022:energy-consumption:FI:1974,FI,1974,0.748581552451613
BP_review2022:energy-consumption:FI:1975,FI,1975,0.7605046859354838
BP_review2022:energy-consumption:FI:1976,FI,1976,0.8065435648709678
BP_review2022:energy-consumption:FI:1977,FI,1977,0.8529915496666667
BP_review2022:energy-consumption:FI:1978,FI,1978,0.8853163098387098
BP_review2022:energy-consumption:FI:1979,FI,1979,0.9570467038817205
BP_review2022:energy-consumption:FI:1980,FI,1980,0.9527859190000002
BP_review2022:energy-consumption:FI:1981,FI,1981,0.9620292205698924
BP_review2022:energy-consumption:FI:1982,FI,1982,0.950016653344086
BP_review2022:energy-consumption:FI:1983,FI,1983,0.9409193276451615
BP_review2022:energy-consumption:FI:1984,FI,1984,0.9804242401505378
BP_review2022:energy-consumption:FI:1985,FI,1985,1.0286680906021506
BP_review2022:energy-consumption:FI:1986,FI,1986,1.0404958138387097
BP_review2022:energy-consumption:FI:1987,FI,1987,1.0954794336344087
BP_review2022:energy-consumption:FI:1988,FI,1988,1.0883110985376345
BP_review2022:energy-consumption:FI:1989,FI,1989,1.0930090863978497
BP_review2022:energy-consumption:FI:1990,FI,1990,1.1623459626536654
BP_review2022:energy-consumption:FI:1991,FI,1991,1.189363842442201
BP_review2022:energy-consumption:FI:1992,FI,1992,1.1854807267001408
BP_review2022:energy-consumption:FI:1993,FI,1993,1.1956043394433804
BP_review2022:energy-consumption:FI:1994,FI,1994,1.255154152987797
BP_review2022:energy-consumption:FI:1995,FI,1995,1.1963639993356194
BP_review2022:energy-consumption:FI:1996,FI,1996,1.2524195023940978
BP_review2022:energy-consumption:FI:1997,FI,1997,1.2672441460983817
BP_review2022:energy-consumption:FI:1998,FI,1998,1.3122665768576365
BP_review2022:energy-consumption:FI:1999,FI,1999,1.2871262577716847
BP_review2022:energy-consumption:FI:2000,FI,2000,1.2939137128602152
BP_review2022:energy-consumption:FI:2001,FI,2001,1.3218819737356515
BP_review2022:energy-consumption:FI:2002,FI,2002,1.3287050554224766
BP_review2022:energy-consumption:FI:2003,FI,2003,1.422785439960298
BP_review2022:energy-consumption:FI:2004,FI,2004,1.4168085532231354
BP_review2022:energy-consumption:FI:2005,FI,2005,1.2870975859590221
BP_review2022:energy-consumption:FI:2006,FI,2006,1.3817884457165301
BP_review2022:energy-consumption:FI:2007,FI,2007,1.3776865285487805
BP_review2022:energy-consumption:FI:2008,FI,2008,1.3285559047509505
BP_review2022:energy-consumption:FI:2009,FI,2009,1.2314360644923386
BP_review2022:energy-consumption:FI:2010,FI,2010,1.3385235162124722
BP_review2022:energy-consumption:FI:2011,FI,2011,1.2609719167731335
BP_review2022:energy-consumption:FI:2012,FI,2012,1.2265255347263555
BP_review2022:energy-consumption:FI:2013,FI,2013,1.2317786787361071
BP_review2022:energy-consumption:FI:2014,FI,2014,1.1889628365612301
BP_review2022:energy-consumption:FI:2015,FI,2015,1.1852879481489371
BP_review2022:energy-consumption:FI:2016,FI,2016,1.2040826349791478
BP_review2022:energy-consumption:FI:2017,FI,2017,1.1801329941257972
BP_review2022:energy-consumption:FI:2018,FI,2018,1.203313670210154
BP_review2022:energy-consumption:FI:2019,FI,2019,1.1785088420704364
BP_review2022:energy-consumption:FI:2020,FI,2020,1.1291522315251261
BP_review2022:energy-consumption:FI:2021,FI,2021,1.1587149879743068
BP_review2022:energy-consumption:FR:1965,FR,1965,4.714761629410508
BP_review2022:energy-consumption:FR:1966,FR,1966,4.828740427464531
BP_review2022:energy-consumption:FR:1967,FR,1967,5.137830080204025
BP_review2022:energy-consumption:FR:1968,FR,1968,5.423608180554942
BP_review2022:energy-consumption:FR:1969,FR,1969,5.977049028846125
BP_review2022:energy-consumption:FR:1970,FR,1970,6.491580919560364
BP_review2022:energy-consumption:FR:1971,FR,1971,6.749251984200724
BP_review2022:energy-consumption:FR:1972,FR,1972,7.2147261850242055
BP_review2022:energy-consumption:FR:1973,FR,1973,7.833404107209509
BP_review2022:energy-consumption:FR:1974,FR,1974,7.693200237789695
BP_review2022:energy-consumption:FR:1975,FR,1975,7.2476081297541555
BP_review2022:energy-consumption:FR:1976,FR,1976,7.714793866322752
BP_review2022:energy-consumption:FR:1977,FR,1977,7.817439252584949
BP_review2022:energy-consumption:FR:1978,FR,1978,8.16728981156164
BP_review2022:energy-consumption:FR:1979,FR,1979,8.408309777337516
BP_review2022:energy-consumption:FR:1980,FR,1980,8.305850712060465
BP_review2022:energy-consumption:FR:1981,FR,1981,8.225473888215816
BP_review2022:energy-consumption:FR:1982,FR,1982,7.921899757404732
BP_review2022:energy-consumption:FR:1983,FR,1983,8.118975767722711
BP_review2022:energy-consumption:FR:1984,FR,1984,8.392365759444301
BP_review2022:energy-consumption:FR:1985,FR,1985,8.669248675615096
BP_review2022:energy-consumption:FR:1986,FR,1986,8.884582670047442
BP_review2022:energy-consumption:FR:1987,FR,1987,9.049369104039783
BP_review2022:energy-consumption:FR:1988,FR,1988,9.170213966386408
BP_review2022:energy-consumption:FR:1989,FR,1989,9.28267967304383
BP_review2022:energy-consumption:FR:1990,FR,1990,9.568271210158496
BP_review2022:energy-consumption:FR:1991,FR,1991,10.170585382924301
BP_review2022:energy-consumption:FR:1992,FR,1992,10.255822853802064
BP_review2022:energy-consumption:FR:1993,FR,1993,10.257728418109835
BP_review2022:energy-consumption:FR:1994,FR,1994,10.131012577632815
BP_review2022:energy-consumption:FR:1995,FR,1995,10.371507388434273
BP_review2022:energy-consumption:FR:1996,FR,1996,10.756805061788002
BP_review2022:energy-consumption:FR:1997,FR,1997,10.610671581923366
BP_review2022:energy-consumption:FR:1998,FR,1998,10.853742237719487
BP_review2022:energy-consumption:FR:1999,FR,1999,11.045549072813948
BP_review2022:energy-consumption:FR:2000,FR,2000,11.18631366412407
BP_review2022:energy-consumption:FR:2001,FR,2001,11.32351312363117
BP_review2022:energy-consumption:FR:2002,FR,2002,11.207193324946239
BP_review2022:energy-consumption:FR:2003,FR,2003,11.322590075168952
BP_review2022:energy-consumption:FR:2004,FR,2004,11.41548589273627
BP_review2022:energy-consumption:FR:2005,FR,2005,11.348642043755031
BP_review2022:energy-consumption:FR:2006,FR,2006,11.257671075288902
BP_review2022:energy-consumption:FR:2007,FR,2007,11.060466441170684
BP_review2022:energy-consumption:FR:2008,FR,2008,11.094889958622453
BP_review2022:energy-consumption:FR:2009,FR,2009,10.475904673731424
BP_review2022:energy-consumption:FR:2010,FR,2010,10.791844466919875
BP_review2022:energy-consumption:FR:2011,FR,2011,10.372717780505448
BP_review2022:energy-consumption:FR:2012,FR,2012,10.378994939805146
BP_review2022:energy-consumption:FR:2013,FR,2013,10.490017974308792
BP_review2022:energy-consumption:FR:2014,FR,2014,10.049977748455236
BP_review2022:energy-consumption:FR:2015,FR,2015,10.109398471060587
BP_review2022:energy-consumption:FR:2016,FR,2016,9.939402462429314
BP_review2022:energy-consumption:FR:2017,FR,2017,9.865927736372482
BP_review2022:energy-consumption:FR:2018,FR,2018,10.048048712203066
BP_review2022:energy-consumption:FR:2019,FR,2019,9.835681560674796
BP_review2022:energy-consumption:FR:2020,FR,2020,8.857057184778874
BP_review2022:energy-consumption:FR:2021,FR,2021,9.4060494031953
BP_review2022:energy-consumption:GB:1965,GB,1965,8.338408742580645
BP_review2022:energy-consumption:GB:1966,GB,1966,8.378999672548387
BP_review2022:energy-consumption:GB:1967,GB,1967,8.38157106135484
BP_review2022:energy-consumption:GB:1968,GB,1968,8.681127713387099
BP_review2022:energy-consumption:GB:1969,GB,1969,8.995429406021506
BP_review2022:energy-consumption:GB:1970,GB,1970,9.183754876107528
BP_review2022:energy-consumption:GB:1971,GB,1971,9.013858549107525
BP_review2022:energy-consumption:GB:1972,GB,1972,9.146514570494624
BP_review2022:energy-consumption:GB:1973,GB,1973,9.60149930024731
BP_review2022:energy-consumption:GB:1974,GB,1974,9.119444959978495
BP_review2022:energy-consumption:GB:1975,GB,1975,8.597697090107527
BP_review2022:energy-consumption:GB:1976,GB,1976,8.774490369430108
BP_review2022:energy-consumption:GB:1977,GB,1977,8.938614936408603
BP_review2022:energy-consumption:GB:1978,GB,1978,8.989894295903227
BP_review2022:energy-consumption:GB:1979,GB,1979,9.410539834602151
BP_review2022:energy-consumption:GB:1980,GB,1980,8.572052063225806
BP_review2022:energy-consumption:GB:1981,GB,1981,8.334690410086022
BP_review2022:energy-consumption:GB:1982,GB,1982,8.226608737698927
BP_review2022:energy-consumption:GB:1983,GB,1983,8.25987242791398
BP_review2022:energy-consumption:GB:1984,GB,1984,8.25629892639785
BP_review2022:energy-consumption:GB:1985,GB,1985,8.606615308139785
BP_review2022:energy-consumption:GB:1986,GB,1986,8.84540012755914
BP_review2022:energy-consumption:GB:1987,GB,1987,8.830569223075269
BP_review2022:energy-consumption:GB:1988,GB,1988,8.948474246139787
BP_review2022:energy-consumption:GB:1989,GB,1989,8.959292720698926
BP_review2022:energy-consumption:GB:1990,GB,1990,9.030216853860216
BP_review2022:energy-consumption:GB:1991,GB,1991,9.220380407569893
BP_review2022:energy-consumption:GB:1992,GB,1992,9.163178815731184
BP_review2022:energy-consumption:GB:1993,GB,1993,9.269010179182798
BP_review2022:energy-consumption:GB:1994,GB,1994,9.157762797215053
BP_review2022:energy-consumption:GB:1995,GB,1995,9.189163009849462
BP_review2022:energy-consumption:GB:1996,GB,1996,9.634661389258065
BP_review2022:energy-consumption:GB:1997,GB,1997,9.467995555086022
BP_review2022:energy-consumption:GB:1998,GB,1998,9.569378602316018
BP_review2022:energy-consumption:GB:1999,GB,1999,9.521436142501898
BP_review2022:energy-consumption:GB:2000,GB,2000,9.59218785422405
BP_review2022:energy-consumption:GB:2001,GB,2001,9.68261493288335
BP_review2022:energy-consumption:GB:2002,GB,2002,9.47578681326166
BP_review2022:energy-consumption:GB:2003,GB,2003,9.626113821734291
BP_review2022:energy-consumption:GB:2004,GB,2004,9.677776090062764
BP_review2022:energy-consumption:GB:2005,GB,2005,9.786827938221816
BP_review2022:energy-consumption:GB:2006,GB,2006,9.667463080654644
BP_review2022:energy-consumption:GB:2007,GB,2007,9.37864182207796
BP_review2022:energy-consumption:GB:2008,GB,2008,9.207660861269815
BP_review2022:energy-consumption:GB:2009,GB,2009,8.756008330954035
BP_review2022:energy-consumption:GB:2010,GB,2010,8.961847034474195
BP_review2022:energy-consumption:GB:2011,GB,2011,8.481811086688984
